SizeID,ShapeID,DimDepth,DimDepthImperial,DimDepthMetric,DimWidth,DimWidthImperial,DimWidthMetric,DimWeight,DimWeightImperial,DimWeightMetric,DimThickness,DimThicknessImperial,DimThicknessMetric,DimGage,DimGageImperial,DimGageMetric,DimDiameter,DimDiameterImperial,DimDiameterMetric,DimComment,SizeUnits,BaseWeight,UnitWeight,XSectionalArea,Depth,FlangeWidth,FlangeThickness,WebThickness,KDistance,AdjustedK,UsualGage,SecondaryGage,AxisXXS,InsideDiameter,OutsideDiameter,WallThickness,CalcRevaluation,RevaluationLength1,RevaluationLength2,RevaluationLength3,RevaluationPrice1,RevaluationPrice2,RevaluationPrice3,ChargeLength,CalcScrap,ScrapWidth,ScrapLength,ScrapPrice,Kerf,KerfRipCut,KerfCrossCut,KerfInternalCut,TrimLeadingWidth,TrimLeadingLength,TrimTrailingWidth,TrimTrailingLength,ClampAllowanceFromPart,ValidCombiningScrapPercentage,FirstCutCost,FirstCutCharge,AdditionalCutCost,AdditionalCutCharge,DimensionSizesImperial,DimensionSizesImperial_Reverse,DimensionSizesImperial_EDI,DimensionSizesMetric,DimensionSizesMetric_Reverse,DimensionSizesMetric_EDI,Dim1Imperial,Dim1Metric,Dim1SortValue,Dim2Imperial,Dim2Metric,Dim2SortValue,Dim3Imperial,Dim3Metric,Dim3SortValue,Dim4Imperial,Dim4Metric,Dim4SortValue,Dim5Imperial,Dim5Metric,Dim5SortValue,Dim6Imperial,Dim6Metric,Dim6SortValue,SortOrder,SortOrder_Reverse,ProNestDesignation,SigmaNestDesignation,ERPDesignation
4273,186,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,203.200406400813000,203.200406400813000,200.000000000000000,SCH20,Imperial,NULL,33305.042446868466162,4241.556870210515005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,206.375412750825500,219.075438150876300,6.350012700025400,%,24384.048768097500000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NULL,NULL,1827.216154432310000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,0.000000000000000,NULL,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8SCH20,NULL,8SCH20,200SCH20,NULL,200SCH20,128,200,203.20041,SCH20,SCH20,SCH20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,124928,NULL,NULL,NULL,D
4275,186,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,203.200406400813000,203.200406400813000,203.000000000000000,SCH40,Imperial,NULL,42561.403663111623424,5378.720434860225054,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,202.844805689611378,219.202438404876808,8.178816357632715,%,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NULL,NULL,1827.216154432310000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,0.000000000000000,NULL,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8SCH40,NULL,8SCH40,203SCH40,NULL,203SCH40,128,203,203.20041,SCH40,SCH40,SCH40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,126976,NULL,NULL,NULL,A
4276,186,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,203.200406400813000,203.200406400813000,200.000000000000000,SCH60,Imperial,NULL,53082.701701510196068,6759.949003768975902,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,198.450596901193801,219.075438150876300,10.312420624841250,%,24384.048768097500000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,24384.048768097500000,NULL,NULL,1827.216154432310000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,0.000000000000000,NULL,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8SCH60,NULL,8SCH60,200SCH60,NULL,200SCH60,128,200,203.20041,SCH60,SCH60,SCH60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,129024,NULL,NULL,NULL,D
4277,186,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,203.200406400813000,203.200406400813000,203.000000000000000,SCH80,Imperial,NULL,64586.185978288267714,7677.434709708129800,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,193.802387604775208,219.202438404876808,12.700025400050800,%,24384.048768097500000,0.000000000000000,0.000000000000000,50.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NULL,NULL,1827.216154432310000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,0.000000000000000,NULL,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,8SCH80,NULL,8SCH80,203SCH80,NULL,203SCH80,128,203,203.20041,SCH80,SCH80,SCH80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,130048,NULL,NULL,NULL,B
4284,186,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,254.000508001016000,254.000508001016000,250.000000000000000,SCH20,Imperial,NULL,41757.796740801124241,5317.752570989013435,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,260.350520701041400,273.050546101092200,6.350012700025400,%,24384.048768097500000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,24384.048768097500000,NULL,NULL,1827.216154432310000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,0.000000000000000,NULL,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10SCH20,NULL,10SCH20,250SCH20,NULL,250SCH20,160,250,254.00051,SCH20,SCH20,SCH20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,139264,NULL,NULL,NULL,D
4286,186,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,254.000508001016000,254.000508001016000,254.000000000000000,SCH40,Imperial,NULL,60270.519173287438765,7419.369677449033000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,254.508509017018032,273.050546101092200,9.271018542037084,%,24384.048768097500000,0.000000000000000,0.000000000000000,25.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NULL,NULL,1827.216154432310000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,0.000000000000000,NULL,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10SCH40,NULL,10SCH40,254SCH40,NULL,254SCH40,160,254,254.00051,SCH40,SCH40,SCH40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,141312,NULL,NULL,NULL,C
4288,186,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,254.000508001016000,254.000508001016000,254.000000000000000,SCH80,Imperial,NULL,81551.221004843250477,9741.954967780904200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,248.920497840995680,273.050546101092200,12.700025400050800,%,24384.048768097500000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NULL,NULL,1827.216154432310000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,0.000000000000000,NULL,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10SCH80,NULL,10SCH80,254SCH80,NULL,254SCH80,160,254,254.00051,SCH80,SCH80,SCH80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,144384,NULL,NULL,NULL,D
4293,186,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,304.800609601219000,304.800609601219000,300.000000000000000,SCH20,Imperial,NULL,49719.457915544032818,6330.657822605968375,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,311.150622301244600,323.850647701295400,6.350012700025400,%,24384.048768097500000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,24384.048768097500000,NULL,NULL,1827.216154432310000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,0.000000000000000,NULL,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,12SCH20,NULL,12SCH20,300SCH20,NULL,300SCH20,192,300,304.80061,SCH20,SCH20,SCH20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,152576,NULL,NULL,NULL,D
4295,186,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,304.800609601219000,304.800609601219000,300.000000000000000,SCH40,Imperial,NULL,79720.783015136002337,10158.084832298697790,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,303.225806451612901,323.850647701295400,10.312420624841250,%,24384.048768097500000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NULL,NULL,1827.216154432310000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,0.000000000000000,NULL,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,12SCH40,NULL,12SCH40,300SCH40,NULL,300SCH40,192,300,304.80061,SCH40,SCH40,SCH40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,154624,NULL,NULL,NULL,D
4297,186,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,304.800609601219000,304.800609601219000,300.000000000000000,SCH80,Imperial,NULL,131895.706526628782660,16820.033640067281682,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,288.900177800355598,323.850647701295400,17.475234950469901,%,24384.048768097500000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NULL,NULL,1827.216154432310000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,0.000000000000000,NULL,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,12SCH80,NULL,12SCH80,300SCH80,NULL,300SCH80,192,300,304.80061,SCH80,SCH80,SCH80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,156672,NULL,NULL,NULL,D
4304,186,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,355.600711201422000,355.600711201422000,350.000000000000000,SCH40,Imperial,NULL,94498.221419845737323,12033.636970499748558,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,333.350266700533398,355.600711201422400,11.125222250444501,%,24384.048768097500000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,24384.048768097500000,NULL,NULL,1827.216154432310000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,0.000000000000000,NULL,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,14SCH40,NULL,14SCH40,350SCH40,NULL,350SCH40,224,350,355.60071,SCH40,SCH40,SCH40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,166912,NULL,NULL,NULL,D
4306,186,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,355.600711201422000,355.600711201422000,350.000000000000000,SCH80,Imperial,NULL,157938.523453357922867,20131.524134016011820,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,317.500635001270000,355.600711201422400,19.050038100076200,%,24384.048768097500000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,24384.048768097500000,NULL,NULL,1827.216154432310000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,0.000000000000000,NULL,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,14SCH80,NULL,14SCH80,350SCH80,NULL,350SCH80,224,350,355.60071,SCH80,SCH80,SCH80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,168960,NULL,NULL,NULL,D
4311,186,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,406.400812801626000,406.400812801626000,400.000000000000000,SCH10,Imperial,NULL,62577.168672512019755,7976.661114612552540,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,393.700787401574800,406.400812801625600,6.350012700025400,%,24384.048768097500000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,24384.048768097500000,NULL,NULL,1827.216154432310000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,0.000000000000000,NULL,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,16SCH10,NULL,16SCH10,400SCH10,NULL,400SCH10,256,400,406.40081,SCH10,SCH10,SCH10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,172032,NULL,NULL,NULL,D
4313,186,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,406.400812801626000,406.400812801626000,400.000000000000000,SCH40,Imperial,NULL,123175.083258592624854,15700.031400062801570,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,381.000762001524000,406.400812801625600,12.700025400050800,%,24384.048768097500000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,24384.048768097500000,NULL,NULL,1827.216154432310000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,0.000000000000000,NULL,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,16SCH40,NULL,16SCH40,400SCH40,NULL,400SCH40,256,400,406.40081,SCH40,SCH40,SCH40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,178176,NULL,NULL,NULL,D
4315,186,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,406.400812801626000,406.400812801626000,400.000000000000000,SCH80,Imperial,NULL,203297.669734883876782,24996.179024616116048,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,365.151130302260602,406.400812801625600,21.437642875285750,%,24384.048768097500000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,24384.048768097500000,NULL,NULL,1827.216154432310000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,0.000000000000000,NULL,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,16SCH80,NULL,16SCH80,400SCH80,NULL,400SCH80,256,400,406.40081,SCH80,SCH80,SCH80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,180224,NULL,NULL,NULL,D
4322,186,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,457.200914401829000,457.200914401829000,450.000000000000000,SCH40,Imperial,NULL,155765.808441185091742,34456.197944653956994,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,428.651257302514602,457.200914401828800,14.274828549657099,%,24384.048768097500000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,24384.048768097500000,NULL,NULL,1827.216154432310000,NULL,0.000000000000000,NULL,NULL,NULL,NULL,0.000000000000000,NULL,2438.404876809753600,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,18SCH40,NULL,18SCH40,450SCH40,NULL,450SCH40,288,450,457.20091,SCH40,SCH40,SCH40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,180480,NULL,NULL,NULL,D
4324,186,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,457.200914401829000,457.200914401829000,450.000000000000000,SCH80,Imperial,NULL,254356.472520945408240,32421.355165290978726,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,409.550419100838198,457.200914401828800,23.799847599695199,%,24384.048768097500000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,24384.048768097500000,NULL,NULL,1827.216154432310000,NULL,0.000000000000000,NULL,NULL,NULL,NULL,0.000000000000000,NULL,2438.404876809753600,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,18SCH80,NULL,18SCH80,450SCH80,NULL,450SCH80,288,450,457.20091,SCH80,SCH80,SCH80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,191488,NULL,NULL,NULL,D
4331,186,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,508.001016002032000,508.001016002032000,500.000000000000000,SCH40,Imperial,NULL,183207.496677121397194,23351.853155319216013,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,477.825755651511299,508.001016002032000,15.087630175260350,%,24384.048768097500000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,24384.048768097500000,NULL,NULL,1827.216154432310000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,0.000000000000000,NULL,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,20SCH40,NULL,20SCH40,500SCH40,NULL,500SCH40,320,500,508.00102,SCH40,SCH40,SCH40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,192640,NULL,NULL,NULL,D
4333,186,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,508.001016002032000,508.001016002032000,500.000000000000000,SCH80,Imperial,NULL,310832.181227766600861,39618.853431255253252,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,455.626111252222501,508.001016002032000,26.187452374904750,%,24384.048768097500000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,24384.048768097500000,NULL,NULL,1827.216154432310000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,0.000000000000000,NULL,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,20SCH80,NULL,20SCH80,500SCH80,NULL,500SCH80,320,500,508.00102,SCH80,SCH80,SCH80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,202752,NULL,NULL,NULL,D
4341,186,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,558.801117602235000,558.801117602235000,550.000000000000000,SCH80,Imperial,NULL,373245.652193882037448,47574.869343287078048,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,501.651003302006600,558.801117602235200,28.575057150114300,%,24384.048768097500000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,24384.048768097500000,NULL,NULL,1827.216154432310000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,0.000000000000000,NULL,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,22SCH80,NULL,22SCH80,550SCH80,NULL,550SCH80,352,550,558.80112,SCH80,SCH80,SCH80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,212992,NULL,NULL,NULL,D
4348,186,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,609.601219202438000,609.601219202438000,600.000000000000000,SCH40,Imperial,NULL,254907.092078824824347,32491.290789033193959,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,574.650749301498598,609.601219202438400,17.475234950469901,%,24384.048768097500000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,24384.048768097500000,NULL,NULL,1827.216154432310000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,0.000000000000000,NULL,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,24SCH40,NULL,24SCH40,600SCH40,NULL,600SCH40,384,600,609.60122,SCH40,SCH40,SCH40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,222208,NULL,NULL,NULL,D
4349,186,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,609.601219202438000,609.601219202438000,600.000000000000000,SCH80,Imperial,NULL,441358.779664533051579,56256.822191063742142,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,547.675895351790699,609.601219202438400,30.962661925323850,%,24384.048768097500000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,24384.048768097500000,NULL,NULL,1827.216154432310000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,0.000000000000000,NULL,0.000000000000000,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,24SCH80,NULL,24SCH80,600SCH80,NULL,600SCH80,384,600,609.60122,SCH80,SCH80,SCH80,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,223232,NULL,NULL,NULL,D
4372,186,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.175006350012700,3.175006350012700,6.000000000000000,STD,Imperial,NULL,357.158632138000000,46.423473492108300,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.832613665227330,10.287020574041100,1.727203454406910,%,24384.048768097500000,NULL,NULL,1.000000000000000,NULL,NULL,24384.048768097500000,%,NULL,1827.216154432310000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,NULL,NULL,355.600711201422400,0,0.000000000000000,NULL,NULL,NULL,NULL,1/8STD,NULL,1/8STD,6STD,NULL,6STD,2,6,3.1750064,STD,STD,STD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4096,NULL,NULL,NULL,D
4373,186,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.350012700025400,6.350012700025400,8.000000000000000,STD,Imperial,NULL,639.909215913916017,80.580806322902976,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9.245618491236982,13.716027432054864,2.235204470408941,%,24384.048768097500000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,24384.048768097536000,NULL,NULL,1827.216154432310000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,0.000000000000000,NULL,352.425704851409700,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1/4STD,NULL,1/4STD,8STD,NULL,8STD,4,8,6.3500127,STD,STD,STD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10240,NULL,NULL,NULL,D
4374,186,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9.525019050038100,9.525019050038100,10.000000000000000,STD,Imperial,NULL,848.251751327749138,107.677634710108140,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12.522225044450089,17.145034290068580,2.311404622809246,%,24384.048768097500000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,24384.048768097536000,NULL,NULL,1827.216154432310000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,0.000000000000000,NULL,352.425704851409700,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3/8STD,NULL,3/8STD,10STD,NULL,10STD,6,10,9.5250191,STD,STD,STD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16384,NULL,NULL,NULL,D
4375,186,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12.700025400050800,12.700025400050800,15.000000000000000,STD,Imperial,NULL,1264.936822155415381,161.419677678065048,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15.798831597663195,21.336042672085344,2.768605537211074,%,24384.048768097500000,0.000000000000000,0.000000000000000,50.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NULL,NULL,1827.216154432310000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,0.000000000000000,NULL,352.425704851409700,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1/2STD,NULL,1/2STD,15STD,NULL,15STD,8,15,12.700025,STD,STD,STD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23552,NULL,NULL,NULL,B
4376,186,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19.050038100076200,19.050038100076200,20.000000000000000,STD,Imperial,NULL,1681.621892983081625,214.516558065374215,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20.929641859283718,26.670053340106680,2.870205740411481,%,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NULL,NULL,1827.216154432310000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,0.000000000000000,NULL,352.425704851409700,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3/4STD,NULL,3/4STD,20STD,NULL,20STD,12,20,19.050038,STD,STD,STD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31744,NULL,NULL,NULL,A
4377,186,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25.400050800101600,25.400050800101600,25.000000000000000,STD,Imperial,NULL,2500.110424965997460,318.452249807725451,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26.644653289306578,33.401066802133604,3.378206756413513,%,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,NULL,NULL,1827.216154432310000,NULL,3.175006350012700,NULL,NULL,NULL,NULL,0.000000000000000,NULL,352.425704851409700,0,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1STD,NULL,1STD,25STD,NULL,25STD,16,25,25.400051,STD,STD,STD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,39040,NULL,NULL,NULL,A
